GI;ID;Gene.Symbol;BH.Q;ADJ.P;PER;LAG;AMP;ZT0_zsocred_iBAQ;ZT3_zscore_iBAQ;ZT6_zsocred_iBAQ;ZT9_zscore_iBAQ;ZT12_zsocred_iBAQ;ZT15_zscore_iBAQ;ZT18_zsocred_iBAQ;ZT21_zscore_iBAQ;ZT24_zsocred_iBAQ;ZT27_zscore_iBAQ;ZT30_zsocred_iBAQ;ZT33_zscore_iBAQ;ZT36_zsocred_iBAQ;ZT39_zscore_iBAQ;ZT42_zsocred_iBAQ;ZT45_zscore_iBAQ
gi9055304;GeneID:54611;Pde3A;1;1;25.8;24.3;0.576184469;1.642802615;-0.689364632;-0.531000585;-0.689364632;0.204665282;-0.689364632;1.440991216;-0.689364632;2.437904832;-0.426239277;-0.426239277;-0.426239277;-0.426239277;-0.426239277;0.071573975;-0.378282422
gi112983648;GeneID:18576;Pde3B;1;1;25.8;12.9;0.512883251;-1.378707246;-0.203516808;0.656920608;-0.164351233;-0.338458149;0.34245327;1.91724506;-0.831585502;-0.895165683;0.148629733;0.365563162;-1.066344543;0.415163703;0.60052045;-1.247009644;1.678642823
gi42475542;GeneID:110385;Pde4C;1;1;22.8;11.4;0.977757625;-0.667475841;-0.667475841;1.021942888;-0.667475841;0.434050394;1.881385924;-0.667475841;-0.667475841;-0.696260133;-0.696260133;1.713129571;-0.696260133;0.686497961;1.081673131;-0.696260133;-0.696260133
"gi158749580;gi31542051;";"GeneID:83679;GeneID:83679;";Pde4Dip;1;0.097422033;25.8;12.9;0.191573031;-0.911257731;-0.911257731;0.62367077;-0.911257731;2.028058381;0.080747447;-0.012021055;0.013317651;-1.056866518;-1.056866518;-0.252178372;-1.056866518;0.504748406;1.021184774;0.454000352;1.442844393
gi260166631;GeneID:242202;Pde5A;1;1;0;0;0;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi6679245;GeneID:18582;Pde6D;1;1;19.8;8.4;2.22045E-16;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391
gi6679249;GeneID:18584;Pde8A;1;1;19.8;6.9;0.826066365;-0.564570758;1.674260796;-0.564570758;1.560074654;-0.564570758;-0.564570758;-0.564570758;-0.411481661;-0.502017544;2.223910192;-0.502017544;0.756752596;-0.502017544;-0.502017544;-0.502017544;-0.470575068
gi255003823;GeneID:68023;Pdf;1;1;19.8;18.3;0.895121402;-0.492648892;0.99407404;-0.340286467;-0.02997132;-0.819876026;1.312532742;-1.549430437;0.92560636;-0.674999923;0.797897857;-0.714221012;-0.913334968;2.069112432;0.109275677;-0.484035283;-0.189694779
gi6679261;GeneID:18597;Pdha1;1;0.097422033;22.8;15.3;0.636243381;-0.01776365;-1.233896234;-0.984294725;1.555634122;0.054897551;1.205180922;-0.771966356;0.192208371;-0.622950002;-1.431997666;-0.692014573;1.925701585;0.385408265;0.299761984;-0.183398764;0.319489171
gi18152793;GeneID:68263;Pdhb;1;0.241092538;22.8;11.4;0.095850079;-1.683835376;0.671971438;-1.043889194;0.189881278;0.322157864;0.028132447;1.574590145;-0.059008601;-0.405837423;-0.158098154;-0.05345656;2.427856614;-0.295794647;-0.305671575;-0.580130711;-0.628867546
gi28201978;GeneID:27402;Pdhx;1;1;19.8;9.9;0.182084899;-0.332142652;-0.373708988;2.442457469;-0.116202054;-0.625895666;-0.260978117;-0.221793694;-0.511736298;-0.497238981;-0.469156899;2.442793038;-0.024868927;-0.456020418;-0.249012179;-0.283249609;-0.463246026
gi112293264;GeneID:14827;Pdia3;1;0.415393267;22.8;0;0.81634439;2.116001591;-0.198632687;-0.372487473;0.464245484;-0.941242342;-1.093461926;-0.140326157;0.16590351;0.23223771;0.756311313;-1.356463884;-1.460500578;0.899367868;-0.453185839;1.155593868;0.226639542
gi86198316;GeneID:12304;Pdia4;1;1;25.8;15.3;0.761360319;-1.104605472;-0.195479406;-1.031014889;0.008915908;-0.203194284;-0.397491703;1.139183688;1.783686158;0.08021305;0.513434205;-0.226224266;-1.120721698;2.160862389;-0.221963709;-0.566926786;-0.618673185
gi30794140;GeneID:72599;Pdia5;1;1;25.8;15.3;0.714513084;-1.593231811;0.619032085;-0.944999871;0.097456623;0.211979849;-0.520490414;1.608750412;0.521503126;-0.345044572;0.925230501;-0.665285203;-1.273878172;1.955943024;-0.16626473;-0.133453904;-0.297246943
gi58037267;GeneID:71853;Pdia6;1;0.415393267;19.8;3.9;0.546299772;-0.115006629;0.838503681;-1.33613991;0.723644566;-1.187259881;-0.797934864;0.643695859;1.230497178;1.017838414;0.781948443;-1.995487412;-0.836516394;0.393711762;-0.055808065;-0.021403389;0.715716641
gi110625975;GeneID:228026;Pdk1;0.800875825;0.034846367;25.8;3.9;1.001410609;0.428109257;1.436098905;0.745142664;-0.163328411;0.770234694;-0.815059771;-1.327031252;-1.074166086;0.116938005;0.876285327;1.772385964;-0.419360011;-1.343735501;0.264904058;-0.967071676;-0.300346167
gi226958643;GeneID:18604;Pdk2;1;0.133460969;0;0;0;-0.15981393;0.445483203;-0.081660817;-0.382344511;1.426757031;-0.441639493;-1.829402516;1.022621033;-0.816091735;0.404771357;0.705085916;1.840729105;-0.110423856;-0.396971025;-1.442524603;-0.184575159
gi7305375;GeneID:27273;Pdk4;1;1;19.8;8.4;2;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi158635992;GeneID:54132;Pdlim1;1;1;19.8;12.3;0.506107309;0.008070986;0.208479276;-1.234974809;1.630858123;-1.058794304;-0.596368857;-0.091524499;1.134254084;-0.684710472;-0.468820009;0.96370855;1.849605565;0.246923811;0.015479034;-0.798315704;-1.123870775
gi7948997;GeneID:53318;Pdlim3;1;1;25.8;8.4;0.181152518;-0.236450422;2.453362185;-0.45488141;-0.294815202;-0.102570922;-0.45488141;-0.45488141;-0.45488141;0.233050318;-0.439727125;-0.439727125;2.40531243;-0.439727125;-0.439727125;-0.439727125;-0.439727125
"gi170650623;gi170650627;gi300069034;gi300069036;";"GeneID:56376;GeneID:56376;GeneID:56376;GeneID:56376;";Pdlim5;1;1;25.8;8.4;0.815981449;-1.457363076;0.161150681;-0.32066855;1.196034772;1.33754654;-0.454850224;-1.010098857;0.548248714;-0.388178937;-0.20134933;-0.356793904;2.448487398;-0.217079329;-0.348833033;-0.667237578;-0.269015287
"gi166197677;gi166197681;";"GeneID:67399;GeneID:67399;";Pdlim7;1;0.180488019;22.8;11.4;0.262389524;-0.582811624;-0.582811624;-0.582811624;-0.006637421;2.180201153;0.740494386;-0.582811624;-0.582811624;-0.203199751;-0.395789842;-0.395789842;2.46916438;-0.374773415;-0.308031846;-0.395789842;-0.395789842
gi84794625;GeneID:381511;Pdp1;1;1;19.8;6.9;0.52624102;-0.603049216;2.122865237;-0.603049216;0.818299016;-0.603049216;0.074081829;-0.603049216;-0.603049216;-0.562359223;1.83439403;-0.562359223;1.379974983;-0.47443469;-0.490497431;-0.562359223;-0.562359223
gi66841378;GeneID:382051;Pdp2;1;1;22.8;11.4;0.899535355;-1.153956744;0.935662482;0.917672538;-0.986014425;0.314100435;1.365639317;-0.84583939;-0.547264213;-1.001842348;0.59555953;0.65725099;0.050028803;0.742568236;1.082480795;-1.845305223;-0.280740783
gi124107598;GeneID:18607;Pdpk1;1;0.415393267;25.8;11.4;0.704130236;-0.863266681;1.035562802;-0.863266681;0.132523848;1.541590712;0.743389361;-0.863266681;-0.863266681;-0.713201091;0.887405593;-0.713201091;-0.713201091;1.541623169;1.136953542;-0.713177942;-0.713201091
gi38142488;GeneID:319518;Pdpr;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi124486765;GeneID:71521;Pds5A;0.898267811;0.049815442;25.8;5.4;0.491782362;-1.014286396;0.304119719;0.627314022;0.363074695;-0.257987598;1.861037375;-1.0997721;-0.783499716;-1.279010053;0.473233815;1.473198589;1.028593348;0.178627027;0.051734146;-1.067631527;-0.858745346
gi66955886;GeneID:100710;Pds5B;1;0.133460969;25.8;5.4;0.669280987;-0.651273311;1.582985189;0.026691606;0.871390706;0.899842563;-0.9408146;-0.981519235;-0.807302919;-0.229134617;1.612514169;0.151869584;-0.347942697;1.345069976;-0.869725726;-0.474024943;-1.188625747
gi269973905;GeneID:71365;Pdss2;1;1;0;0;0;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi88758582;GeneID:94184;Pdxdc1;1;1;22.8;16.8;0.472126183;-1.153545041;0.31664704;-0.563400329;-0.101158685;2.148459611;-0.222035662;-0.705402578;0.280435644;0.847655089;-0.057627633;-0.468870012;-1.347152854;1.019220464;1.411755248;-1.037640825;-0.367339476
gi26006861;GeneID:216134;Pdxk;1;1;19.8;5.4;0.581545745;-0.417473915;-0.092254237;0.204302411;0.039098411;-1.352879403;1.409089486;-1.106561374;1.316678621;0.059789516;1.851788255;-0.302176755;-1.202285985;1.029358375;-0.088225174;-0.509421203;-0.838827029
gi21312244;GeneID:72621;Pdzd11;1;1;19.8;18.3;0.851257869;-1.121151556;1.89191306;-0.508989066;-1.121151556;-0.099942228;0.291598736;-0.072148835;0.739871444;-0.97439344;0.948761312;-0.97439344;-0.97439344;1.796436603;0.155120772;0.014259142;0.008602491
gi164698472;GeneID:107368;Pdzd8;1;1;22.8;15.3;0.540869003;-0.082036553;-0.283088003;-0.636548952;-0.04055188;2.413778507;-0.299684139;-0.44732482;-0.624544159;0.107707473;-0.059774791;-1.538409155;0.485512362;1.021440088;-0.599468857;1.476772353;-0.893779473
gi225579122;GeneID:59020;Pdzk1;1;0.070160199;25.8;9.9;0.462693731;-0.891452268;-0.716695604;-0.418748797;2.319444527;0.104352976;0.087570669;-0.225319585;-0.259151917;-1.139159578;-0.154566008;-0.824723195;1.580297278;1.253847545;0.314378151;-0.901962967;-0.128111227
gi21426847;GeneID:18611;Pea15A;1;0.415393267;22.8;3.9;0.915359341;-0.868258505;1.341610342;1.550400854;-0.999581464;-0.096686958;-0.57715654;-0.740619498;0.39029177;0.404060499;1.795193427;1.038440809;-1.064561663;-0.25187491;-0.486713533;-0.908419701;-0.526124927
gi84794552;GeneID:23980;Pebp1;1;1;22.8;11.4;0.829094745;-1.080337948;0.296667709;0.619880935;0.554720138;-0.891886131;1.797366581;-0.342785623;-0.953625661;-1.702808342;-0.781981027;0.522486808;0.309242428;0.07796414;0.53893187;-0.551259341;1.587423464
gi74024915;GeneID:18613;Pecam1;1;0.415393267;25.8;6.9;1.018130548;-1.43927995;1.106187009;-0.073573763;1.357940839;0.405397031;-0.983433957;-0.758573585;0.385336375;0.909164271;0.314711467;-0.736517556;1.64759255;0.558470971;-0.818768424;-0.739939101;-1.134714179
gi227908837;GeneID:111175;Pecr;1;1;25.8;8.4;0.948085559;-1.392718409;0.718072388;1.465021803;-0.84661807;1.06933662;-0.449568886;-0.579489935;0.015964489;-0.081092724;-0.018817372;1.361502075;-1.31371233;0.599714563;-0.213214448;-1.382204084;1.047824319
gi31980937;GeneID:67898;Pef1;1;1;25.8;8.4;0.878899048;-1.313131919;0.901348927;0.625586912;-0.869367559;1.674558785;-0.095616408;-0.657255179;-0.266123558;0.479868709;1.226245017;0.946076532;-1.282699727;0.844548429;-0.244171121;-0.905565952;-1.064301887
gi164698448;GeneID:105083;Pelo;1;1;22.8;0;0.829796224;0.036133177;0.971041078;0.0559868;-0.963114912;0.971411568;-1.608332192;1.120070607;-0.583196127;0.427961477;0.431069163;-0.80629864;-0.726271657;-0.627138543;-0.331010899;2.161088897;-0.529399798
gi257900472;GeneID:75273;Pelp1;0.710419025;0.023994979;19.8;16.8;0.664104812;-0.119965394;-0.899270059;-0.899270059;-0.899270059;1.232334717;-0.027391575;1.739029482;-0.126197054;-0.417422022;-1.059151426;0.834009531;-1.059151426;1.677950945;0.850904462;-0.36384403;-0.463296034
gi33667036;GeneID:18618;Pemt;1;0.685139985;25.8;3.9;0.44471843;-0.762475874;0.961579798;0.576895105;0.129412876;-0.25914411;-0.430476499;-1.6681345;1.452343204;1.825414015;0.553756595;-0.025488849;-0.422677608;0.729238785;-0.615529451;-1.323038415;-0.721675072
gi170650724;GeneID:18624;Pepd;0.547128572;0.010813456;25.8;24.3;0.754380731;0.375032322;0.159153177;-0.708544694;-0.890980729;-1.01734548;0.04930381;-0.086349488;2.119731081;1.429647875;1.329821384;0.180139531;-0.938457181;-0.485866339;-0.140561595;-1.420087454;0.04536378
gi153792236;GeneID:18627;Per2;1;1;19.8;18.3;2;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
gi12584984;GeneID:64934;Pes1;0.547128572;0.010813456;25.8;22.8;0.956756334;-0.153472115;0.044360652;-0.433580727;-0.596958909;-0.972558948;-0.916381007;1.68505752;1.343533533;1.445084284;-0.121295325;-0.590090799;-0.561116303;-0.99538327;-1.023841577;0.428409582;1.418233408
gi21450279;GeneID:229487;Pet112L;1;1;19.8;6.9;0.6213616;-1.594630613;1.677194033;0.698572577;0.41765643;-0.9687725;-0.082754363;0.039329221;-0.186594784;-0.664850797;1.93996213;-0.910373985;-0.434263323;0.487370282;0.757562819;-0.958468145;-0.216938981
gi61657895;GeneID:71382;Pex1;1;0.180488019;19.8;0;0.423248084;0.945043617;-0.083955298;-0.313002098;-0.773669852;-1.250085072;-0.760379777;0.500585084;1.735463396;-0.651521892;0.590118889;0.507666151;-1.322475042;0.239178137;1.586277289;0.298876877;-1.248120409
gi109150414;GeneID:668173;Pex10;1;1;22.8;16.8;0.334103072;-0.683594911;-0.161285116;-0.375614307;-0.683594911;2.405139561;-0.116413144;-0.306502203;-0.078134969;-0.115275429;1.620862287;-0.587486041;-1.446663764;1.256498718;0.087385833;-0.444682128;-0.370639476
gi6755034;GeneID:18631;Pex11A;1;0.241092538;19.8;6.9;1.056841208;-1.753952497;1.327152638;0.694255286;0.827712431;0.354782111;-0.326037853;-0.30557939;-0.818332726;0.635222568;1.91477819;-0.168548802;-1.362355283;-0.264348915;-0.459423904;-0.748135655;0.452811801
gi241666485;GeneID:18632;Pex11B;1;1;25.8;8.4;0.675276493;-1.008006467;1.040300771;-1.204456466;0.606231305;1.070375361;-1.204456466;0.002127892;0.69788407;-0.795880531;0.425242807;-0.964032625;-0.166109469;1.813891756;-0.964032625;0.95687954;-0.305958853
gi21735445;GeneID:69129;Pex11C;1;1;19.8;6.9;0.436113192;-1.868196622;0.933318156;0.205773863;-0.132601122;0.275688091;-0.92349425;1.260064781;0.249447102;-0.306737059;1.145491113;0.265074874;-1.897560443;0.834921284;-0.750443464;-0.098684757;0.807938451
gi19527244;GeneID:103737;Pex12;1;1;19.8;6.9;0.689892907;-0.549854331;0.590606155;0.04017457;-0.126032993;0.195514549;1.844410343;-1.668833309;-0.325984984;1.246468235;1.658789517;0.225849584;-0.901909991;-0.540870199;-0.131252781;-1.171141599;-0.385932765
gi9790153;GeneID:56273;Pex14;1;1;19.8;5.4;0.786362303;-0.895450991;1.285315333;-1.349284438;0.880300413;-0.004527888;-0.552300929;-0.531544037;1.167492537;0.495530473;1.747782945;-1.075306655;-0.616553761;0.569557059;0.004345057;-1.339097288;0.213742169
gi254750742;GeneID:18633;Pex16;1;1;25.8;8.4;0.649846919;-1.616430438;1.44681342;0.240249144;-0.423787922;0.585623997;0.579477912;-1.12991689;0.317970778;0.404506848;1.266480684;1.115045421;-0.521112982;0.465532413;-0.150951416;-1.014890083;-1.564610884
gi226958490;GeneID:19298;Pex19;1;1;19.8;6.9;0.781218094;-1.837754439;0.444558521;1.056370343;1.148245918;-0.890596769;0.233907263;-0.33309313;0.178362294;0.97909272;1.338716486;-0.85920135;-0.91241592;1.021684515;-0.321245841;-1.23748294;-0.00914767
gi21311973;GeneID:74043;Pex26;1;1;22.8;9.9;0.898149565;-0.801676979;0.260817667;1.478230522;-0.419519684;1.07966861;0.348008978;-1.584642651;-0.360886463;-0.485008013;1.164320288;0.514052441;-1.136950508;1.508779619;-0.224945147;-1.230066124;-0.110182557
"gi255958309;gi9910484;";"GeneID:56535;GeneID:56535;";Pex3;1;1;22.8;8.4;0.610875203;-1.514205614;0.859053932;1.288386525;-1.314022712;0.564647535;-0.295110341;-0.009004186;0.420254861;-0.544623555;0.054062948;2.285100575;-0.638723924;0.325118947;-0.152990143;-0.83715213;-0.490792717
gi21703962;GeneID:224824;Pex6;1;0.536288358;22.8;3.9;0.757186735;-1.267618616;1.55451482;0.465581345;0.096731781;0.68818564;-1.108814166;-0.90551924;0.476938437;0.390106488;2.207526382;-0.210549294;-0.932893182;0.210542334;-0.715872612;-0.637301287;-0.31155883
gi6679283;GeneID:18634;Pex7;1;1;25.8;24.3;0.915154033;-1.209355682;1.164706664;-0.468470415;-0.364666538;-1.197868568;-0.074062706;0.878066222;1.271651024;-0.454243072;1.737021237;0.1540845;-0.893780984;-1.094302367;0.715941724;0.701921713;-0.866642752
gi9910486;GeneID:56744;Pf4;1;1;25.8;2.4;0.383965808;1.930312291;1.18627827;-0.71743949;-0.485369531;-0.436597536;-0.130388233;-0.703292656;-0.643503117;1.57737932;-0.517884686;-0.528177104;1.614053677;-0.329376527;-0.494424897;-0.402607253;-0.91896253
gi226958458;GeneID:237823;Pfas;1;1;25.8;8.4;0.901483365;0.341043025;0.333841509;1.242377066;-0.525428051;1.451077937;-0.658489164;-0.974783537;-1.209638786;-0.359551567;-0.245253931;-0.096830467;-0.759193438;1.465765327;1.416399813;-1.438702312;0.017366576
gi13385532;GeneID:67199;Pfdn1;0.337058833;0.00283368;25.8;21.3;0.489570661;0.033654244;-0.230272811;-0.63024291;-0.63024291;-0.63024291;-0.371370987;2.368143414;0.090574872;0.329364956;0.000415599;-0.701215742;-0.701215742;-0.701215742;-0.456206894;2.281584943;-0.051511377
gi31981577;GeneID:18637;Pfdn2;1;1;25.8;8.4;0.804916384;-1.247116299;1.480983523;0.058927029;-0.364794302;1.100097409;-0.351251804;-1.219385141;0.542539585;-0.480791498;0.210638902;1.965786563;-1.156108731;0.415129009;0.470310848;-0.952044054;-0.47292104
gi315507139;GeneID:109054;Pfdn4;1;0.070160199;22.8;8.4;0.683256316;0.607671177;0.491550079;-0.058711561;1.54088423;-0.474037627;-0.47148032;0.237119481;-1.872995459;-0.93451191;1.141690204;0.928631171;0.705859194;0.482020642;0.200807463;-1.303651404;-1.220845361
gi55741463;GeneID:56612;Pfdn5;1;1;25.8;5.4;1.050591022;0.480895858;1.746048984;0.427140265;0.661264332;-1.22880954;-0.591145919;-0.995492102;-0.499901879;-1.181970501;-0.149128421;-0.275351746;0.319534841;0.55006991;2.021538045;-0.949246246;-0.335445882
gi74315988;GeneID:18639;Pfkfb1;1;1;25.8;2.4;0.59642304;1.789145796;0.400985062;-0.811419396;-1.040712727;1.063340983;-0.624152835;-0.581483765;-0.195703118;0.028659137;1.363595333;0.411574425;-1.425521889;1.279406889;-0.050699709;-0.741942018;-0.865072167
gi295293207;GeneID:170768;Pfkfb3;1;0.318262216;25.8;15.3;0.876166067;-0.526911487;-1.997253249;-0.426586842;1.197890104;0.056181585;0.416836919;0.885398884;0.394444086;0.51760627;-1.582571501;-1.047742517;-0.640257917;0.966569315;0.710098396;-0.054367689;1.130665642
gi31560653;GeneID:18641;Pfkl;1;0.536288358;25.8;3.9;0.377256993;0.411080288;0.696475681;0.711128979;-1.311592039;1.3768397;-0.820493253;-1.233719731;0.170280374;0.939686394;0.859088516;1.057953144;-1.218965058;0.37810505;0.248312526;-1.18657133;-1.077609241
gi254553348;GeneID:18642;Pfkm;1;1;25.8;12.9;0.355725606;-0.882361294;-0.385664976;-0.336079878;1.991304054;-0.435865963;-0.677057734;1.098639451;-0.37291366;-0.359983278;-0.348460503;-0.344697516;2.474644263;-0.372392343;-0.336584012;-0.371991764;-0.340534849
gi9790051;GeneID:56421;Pfkp;1;1;25.8;8.4;0.47862111;-0.409415351;2.140507347;-0.930524093;0.621386923;-0.060533748;-0.080847146;-0.930524093;-0.35004984;0.344568226;-0.771228749;-0.771228749;1.770401995;-0.417887887;1.202124557;-0.771228749;-0.585520644
gi6755040;GeneID:18643;Pfn1;1;1;19.8;5.4;0.657011749;-0.187477971;0.215120378;-0.765246357;0.349146557;1.802522323;-1.400519023;-0.714034548;0.700488639;0.108211183;1.322206288;0.305885564;-0.758431951;-1.875305777;0.985762362;-0.2427536;0.154425931
gi9506971;GeneID:18645;Pfn2;1;1;19.8;8.4;2;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi114326546;GeneID:18648;Pgam1;1;1;25.8;12.9;0.749836413;-0.685400162;-1.043168718;-0.451840149;1.857492509;0.139595459;-0.597724174;1.134098704;-0.353053469;-0.729478487;1.08309552;0.42253235;-2.03129699;-0.017333707;0.128365532;0.971298141;0.172817642
gi9256624;GeneID:56012;Pgam2;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi254028203;GeneID:241062;Pgap1;1;0.180488019;22.8;11.4;0.469211072;-0.694174011;-0.654775992;0.002252954;-0.369484799;2.346377368;0.247378526;-0.462406494;-0.415167551;-0.683014905;1.569263704;0.223854781;-1.080589215;1.386007757;-0.05295866;-0.65885033;-0.703713131
gi148232950;GeneID:54381;Pgcp;1;0.866497296;19.8;2.4;0.218047562;-0.678704425;2.006924837;0.604981254;-0.201709888;-0.987070244;-0.206832003;-0.955575448;0.417985918;-0.565461146;-0.140639346;-0.551834869;-0.807722764;1.613156091;0.062505811;1.424084846;-1.034088624
gi124486895;GeneID:110208;Pgd;0.898267811;0.049815442;19.8;6.9;1.173798211;-0.931955769;0.756524051;1.277145037;0.659786899;-0.79641325;0.093772557;-1.599255099;0.540395574;0.886563579;2.031345985;0.06074625;-0.844487306;-0.78038119;-0.218948524;-0.754404415;-0.380434379
gi27369904;GeneID:225467;Pggt1B;0.710419025;0.023994979;25.8;3.9;0.295789593;-0.675232123;1.775855007;-0.059880126;-0.000449708;0.975805462;-0.489800595;-1.480756496;-0.045541422;-0.02486555;0.715201385;1.095717104;0.378278522;0.952892265;-0.376190694;-1.781627159;-0.959405873
gi70778976;GeneID:18655;Pgk1;1;0.866497296;22.8;15.3;0.760572366;-1.694350337;-0.433828403;0.130869408;-0.354728539;0.788621353;-0.715093424;0.953614608;1.324895334;-1.134757445;-1.794581985;0.176788084;0.843175362;0.447724494;1.234206686;0.111135352;0.116309452
gi13384778;GeneID:66171;Pgls;1;1;25.8;12.9;0.773838393;-0.677834509;-1.214945752;0.151915612;0.433473362;1.032986731;-0.843647031;1.665743489;-0.547691901;-0.59075603;-0.42463869;0.235798375;-0.318311694;-0.529346158;0.241945973;2.276238881;-0.890930658
